Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,filename,Date,Month
Diamond Princess,US,10-05-2020 02:32,,,49,0,,49,88888,,,,0,84088888,USA,,,05-09-2020.csv,05-09-2020,May
District of Columbia,US,10-05-2020 02:32,38.8974,-77.0268,6102,311,879,4912,11,864.6133399,28183,,5.09668961,84000011,USA,3993.346076,,05-09-2020.csv,05-09-2020,May
Florida,US,10-05-2020 02:32,27.7663,-81.6868,40001,1715,,38286,12,188.3942084,527731,7325,4.287392815,84000012,USA,2485.474463,18.3120422,05-09-2020.csv,05-09-2020,May
Georgia,US,10-05-2020 02:32,33.0406,-83.6431,32588,1403,,31185,13,321.3999102,235324,5987,4.305265742,84000013,USA,2320.88844,18.3717933,05-09-2020.csv,05-09-2020,May
Grand Princess,US,10-05-2020 02:32,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,05-09-2020.csv,05-09-2020,May
Guam,US,10-05-2020 02:32,13.4443,144.7937,151,5,124,22,66,91.94478442,3794,,3.311258278,316,GUM,2310.188822,,05-09-2020.csv,05-09-2020,May
Hawaii,US,10-05-2020 02:32,21.0943,-157.4983,631,17,566,48,15,44.56888259,36262,81,2.694136292,84000015,USA,2561.26279,12.83676704,05-09-2020.csv,05-09-2020,May
Idaho,US,10-05-2020 02:32,44.2405,-114.4788,2205,67,1442,696,16,136.9142569,31806,206,3.038548753,84000016,USA,1974.918302,9.342403628,05-09-2020.csv,05-09-2020,May
Illinois,US,10-05-2020 02:32,40.3495,-88.9861,76085,3349,,72736,17,648.3235317,416331,,4.401656043,84000017,USA,3547.574217,,05-09-2020.csv,05-09-2020,May
Indiana,US,10-05-2020 02:32,39.8494,-86.2583,23732,1490,,22242,18,362.6531442,135686,4389,6.278442609,84000018,USA,2073.443221,18.49401652,05-09-2020.csv,05-09-2020,May
Iowa,US,10-05-2020 02:32,42.0115,-93.2105,11671,252,5011,6408,19,445.3368225,71476,,2.159198012,84000019,USA,2727.349389,,05-09-2020.csv,05-09-2020,May
Kansas,US,10-05-2020 02:32,38.5266,-96.7265,6829,174,350,6305,20,280.0505887,49933,635,2.547957241,84000020,USA,2047.703331,9.298579587,05-09-2020.csv,05-09-2020,May
Kentucky,US,10-05-2020 02:32,37.6681,-84.6701,6440,304,2266,3870,21,188.1224069,86447,1696,4.720496894,84000021,USA,2525.251197,26.33540373,05-09-2020.csv,05-09-2020,May
Louisiana,US,10-05-2020 02:32,31.1695,-91.8678,31417,2267,20316,8834,22,683.3844289,212157,,7.215838559,84000022,USA,4614.851523,,05-09-2020.csv,05-09-2020,May
Maine,US,10-05-2020 02:32,44.6939,-69.3819,1408,64,857,487,23,119.931244,23500,198,4.545454545,84000023,USA,2001.693347,14.0625,05-09-2020.csv,05-09-2020,May
Maryland,US,10-05-2020 02:32,39.0639,-76.8021,31534,1614,2159,27761,24,530.5775293,156028,5932,5.118285026,84000024,USA,2625.26006,18.81144162,05-09-2020.csv,05-09-2020,May
Massachusetts,US,10-05-2020 02:32,42.2302,-71.5301,76743,4840,,71903,25,1118.087839,376537,7551,6.306764135,84000025,USA,5485.861127,9.839333881,05-09-2020.csv,05-09-2020,May
Michigan,US,10-05-2020 02:32,43.3266,-84.5361,46815,4530,22686,19599,26,587.5922949,273486,,9.676385774,84000026,USA,3432.623441,,05-09-2020.csv,05-09-2020,May
Minnesota,US,10-05-2020 02:32,45.6945,-93.9002,10790,558,6322,3910,27,218.1364155,106263,1612,5.171455051,84000027,USA,2148.269687,14.93975904,05-09-2020.csv,05-09-2020,May
Mississippi,US,10-05-2020 02:32,32.7416,-89.6787,9378,421,4421,4536,28,323.914775,81479,1512,4.489230113,84000028,USA,2814.272974,16.12284069,05-09-2020.csv,05-09-2020,May
Missouri,US,10-05-2020 02:32,38.4561,-92.2884,9911,494,,9417,29,169.1453951,108898,,4.984360811,84000029,USA,1858.500175,,05-09-2020.csv,05-09-2020,May
Montana,US,10-05-2020 02:32,46.9219,-110.4544,458,16,422,20,30,52.88762995,21329,62,3.493449782,84000030,USA,2462.969998,13.5371179,05-09-2020.csv,05-09-2020,May
Nebraska,US,10-05-2020 02:32,41.1254,-98.2681,8093,90,,8003,31,530.5938875,42976,,1.112072161,84000031,USA,2817.595812,,05-09-2020.csv,05-09-2020,May
Nevada,US,10-05-2020 02:32,38.3135,-117.0554,6171,313,205,5653,32,204.561479,56111,,5.072111489,84000032,USA,1860.014446,,05-09-2020.csv,05-09-2020,May
New Hampshire,US,10-05-2020 02:32,43.4525,-71.5639,3011,131,1210,1670,33,226.7066622,32298,309,4.350714048,84000033,USA,2431.807299,10.26237131,05-09-2020.csv,05-09-2020,May
New Jersey,US,10-05-2020 02:32,40.2989,-74.521,137397,9116,15642,112639,34,1546.882019,305206,,6.634788241,84000034,USA,3436.157074,,05-09-2020.csv,05-09-2020,May
New Mexico,US,10-05-2020 02:32,34.8405,-106.2485,4778,191,1189,3398,35,286.5310612,93262,789,3.997488489,84000035,USA,5592.812856,16.51318543,05-09-2020.csv,05-09-2020,May
New York,US,10-05-2020 02:32,42.1657,-74.9481,333122,26612,57180,249330,36,1975.692462,1153768,72255,7.988664813,84000036,USA,6842.810565,21.69025162,05-09-2020.csv,05-09-2020,May
North Carolina,US,10-05-2020 02:32,35.6301,-79.8064,14478,551,,13927,37,145.9788513,186362,,3.805774278,84000037,USA,1879.051712,,05-09-2020.csv,05-09-2020,May
North Dakota,US,10-05-2020 02:32,47.5289,-99.784,1464,35,762,667,38,241.417636,43933,110,2.390710383,84000038,USA,7244.672816,7.513661202,05-09-2020.csv,05-09-2020,May
Northern Mariana Islands,US,10-05-2020 02:32,15.0979,145.6739,16,2,12,2,69,29.0149427,2337,,12.5,580,MNP,4237.995067,,05-09-2020.csv,05-09-2020,May
Ohio,US,10-05-2020 02:32,40.3888,-82.7649,23697,1331,,22366,39,212.0753258,196670,4300,5.616744736,84000039,USA,1760.090067,18.14575685,05-09-2020.csv,05-09-2020,May
Oklahoma,US,10-05-2020 02:32,35.5653,-96.9289,4490,270,3154,1066,40,122.7569516,95869,822,6.013363029,84000040,USA,2621.065968,18.30734967,05-09-2020.csv,05-09-2020,May
Oregon,US,10-05-2020 02:32,44.572,-122.0709,3160,127,1125,1908,41,78.86053514,74620,662,4.018987342,84000041,USA,1862.206687,20.94936709,05-09-2020.csv,05-09-2020,May
Pennsylvania,US,10-05-2020 02:32,40.5908,-77.2098,58560,3779,,54781,42,465.2235468,277107,,6.453210383,84000042,USA,2201.446404,,05-09-2020.csv,05-09-2020,May
Puerto Rico,US,10-05-2020 02:32,18.2208,-66.5901,2173,108,,2065,72,74.07765984,2173,,4.970087437,630,PRI,74.07765984,,05-09-2020.csv,05-09-2020,May
Rhode Island,US,10-05-2020 02:32,41.6809,-71.5118,10989,418,772,9799,44,1037.323443,87815,1218,3.803803804,84000044,USA,8289.431082,11.08381108,05-09-2020.csv,05-09-2020,May
South Carolina,US,10-05-2020 02:32,33.8569,-80.945,7531,330,4120,3081,45,149.4253444,80963,1252,4.381888195,84000045,USA,1606.416698,16.62461824,05-09-2020.csv,05-09-2020,May
South Dakota,US,10-05-2020 02:32,44.2998,-99.4388,3393,34,2125,1234,46,461.0730922,22952,253,1.002063071,84000046,USA,3118.935931,7.456528146,05-09-2020.csv,05-09-2020,May
Tennessee,US,10-05-2020 02:32,35.7478,-86.6923,14768,242,7369,7157,47,224.9529279,252748,1319,1.638678223,84000047,USA,3849.973092,8.931473456,05-09-2020.csv,05-09-2020,May
Texas,US,10-05-2020 02:32,31.0545,-97.5635,38394,1066,20141,17187,48,167.0425639,489294,,2.776475491,84000048,USA,2128.794194,,05-09-2020.csv,05-09-2020,May
Utah,US,10-05-2020 02:32,40.15,-111.8624,6103,66,2901,3136,49,212.9536387,143294,498,1.08143536,84000049,USA,4999.996511,8.15992135,05-09-2020.csv,05-09-2020,May
Vermont,US,10-05-2020 02:32,44.0459,-72.7107,921,53,744,124,50,150.8374673,19527,,5.754614549,84000050,USA,3198.049103,,05-09-2020.csv,05-09-2020,May
Virgin Islands,US,10-05-2020 02:32,18.3358,-64.8963,68,4,57,7,78,63.39262408,1092,,5.882352941,850,VIR,1018.010963,,05-09-2020.csv,05-09-2020,May
Virginia,US,10-05-2020 02:32,37.7693,-78.17,23196,827,3124,19245,51,293.3517806,137149,4717,3.565269874,84000051,USA,1734.475916,20.33540266,05-09-2020.csv,05-09-2020,May
Washington,US,10-05-2020 02:32,47.4009,-121.4905,16674,921,,15753,53,220.8651466,235835,3450,5.523569629,84000053,USA,3123.889399,20.69089601,05-09-2020.csv,05-09-2020,May
West Virginia,US,10-05-2020 02:32,38.4912,-80.9545,1323,52,761,510,54,100.0001512,60997,,3.930461073,84000054,USA,4610.513395,,05-09-2020.csv,05-09-2020,May
Wisconsin,US,10-05-2020 02:32,44.2685,-89.6165,9939,398,4875,4666,55,192.0738937,111874,1806,4.004427005,84000055,USA,2161.995651,18.17084214,05-09-2020.csv,05-09-2020,May
Wyoming,US,10-05-2020 02:32,42.756,-107.3025,653,7,438,208,56,131.3249135,12047,64,1.071975498,84000056,USA,2422.773711,9.800918836,05-09-2020.csv,05-09-2020,May
Alabama,US,11-05-2020 02:32,32.3182,-86.9023,9889,393,,9496,1,210.9024788,127421,1240,3.97411265,84000001,USA,2717.504778,12.53918495,05-10-2020.csv,05-10-2020,May
Alaska,US,11-05-2020 02:32,61.3707,-152.4044,379,10,324,45,2,63.40453936,27364,,2.638522427,84000002,USA,4577.841201,,05-10-2020.csv,05-10-2020,May
American Samoa,US,11-05-2020 02:32,-14.271,-170.132,0,0,,0,60,0,83,,,16,ASM,149.1705757,,05-10-2020.csv,05-10-2020,May
Arizona,US,11-05-2020 02:32,33.7298,-111.4312,11119,536,2775,7808,4,152.7604384,137739,1528,4.82057739,84000004,USA,1892.352732,13.74224301,05-10-2020.csv,05-10-2020,May
Arkansas,US,11-05-2020 02:32,34.9697,-92.3731,4012,91,2968,953,5,154.9616902,65528,471,2.268195414,84000005,USA,2530.989441,11.73978066,05-10-2020.csv,05-10-2020,May
California,US,11-05-2020 02:32,36.1162,-119.6816,67600,2716,,64884,6,172.4110668,955664,,4.017751479,84000006,USA,2437.382392,,05-10-2020.csv,05-10-2020,May
Colorado,US,11-05-2020 02:32,39.0598,-105.3111,19703,971,3023,15709,8,347.6910214,100610,3623,4.928183525,84000008,USA,1775.424741,18.38806273,05-10-2020.csv,05-10-2020,May
Connecticut,US,11-05-2020 02:32,41.5978,-72.7554,33554,2967,5413,25174,9,941.1304055,130192,9389,8.842462896,84000009,USA,3651.655533,27.98176074,05-10-2020.csv,05-10-2020,May
Delaware,US,11-05-2020 02:32,39.3185,-75.5071,6277,221,2537,3519,10,644.6120415,31039,,3.520790186,84000010,USA,3187.527984,,05-10-2020.csv,05-10-2020,May
Diamond Princess,US,11-05-2020 02:32,,,49,0,,49,88888,,,,0,84088888,USA,,,05-10-2020.csv,05-10-2020,May
District of Columbia,US,11-05-2020 02:32,38.8974,-77.0268,6272,323,880,5069,11,888.7012238,29570,,5.149872449,84000011,USA,4189.874871,,05-10-2020.csv,05-10-2020,May
Florida,US,11-05-2020 02:32,27.7663,-81.6868,40596,1721,,38875,12,191.1965022,538948,7404,4.239333925,84000012,USA,2538.303588,18.23825007,05-10-2020.csv,05-10-2020,May
Georgia,US,11-05-2020 02:32,33.0406,-83.6431,33580,1406,,32174,13,331.1835334,243547,5997,4.187016081,84000013,USA,2401.987969,17.85884455,05-10-2020.csv,05-10-2020,May
Grand Princess,US,11-05-2020 02:32,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,05-10-2020.csv,05-10-2020,May
Guam,US,11-05-2020 02:32,13.4443,144.7937,151,5,124,22,66,91.94478442,3794,,3.311258278,316,GUM,2310.188822,,05-10-2020.csv,05-10-2020,May
Hawaii,US,11-05-2020 02:32,21.0943,-157.4983,632,17,551,64,15,44.63951473,37270,81,2.689873418,84000015,USA,2632.45999,12.8164557,05-10-2020.csv,05-10-2020,May
Idaho,US,11-05-2020 02:32,44.2405,-114.4788,2230,67,1473,690,16,138.4665727,32142,207,3.004484305,84000016,USA,1995.781426,9.282511211,05-10-2020.csv,05-10-2020,May
Illinois,US,11-05-2020 02:32,40.3495,-88.9861,77741,3406,,74335,17,662.4343784,429984,,4.381214546,84000017,USA,3663.912012,,05-10-2020.csv,05-10-2020,May
Indiana,US,11-05-2020 02:32,39.8494,-86.2583,24126,1508,,22618,18,368.6739322,140029,4389,6.250518113,84000018,USA,2139.809419,18.19199204,05-10-2020.csv,05-10-2020,May
Iowa,US,11-05-2020 02:32,42.0115,-93.2105,11959,265,5154,6540,19,456.3261983,74174,,2.21590434,84000019,USA,2830.298472,,05-10-2020.csv,05-10-2020,May
Kansas,US,11-05-2020 02:32,38.5266,-96.7265,6951,174,371,6406,20,285.053689,52505,657,2.503236944,84000020,USA,2153.178527,9.451877428,05-10-2020.csv,05-10-2020,May
Kentucky,US,11-05-2020 02:32,37.6681,-84.6701,6440,304,2308,3828,21,188.1224069,86923,1757,4.720496894,84000021,USA,2539.155897,27.2826087,05-10-2020.csv,05-10-2020,May
Louisiana,US,11-05-2020 02:32,31.1695,-91.8678,31600,2286,20316,8998,22,687.3650557,215872,,7.234177215,84000022,USA,4695.660421,,05-10-2020.csv,05-10-2020,May
Maine,US,11-05-2020 02:32,44.6939,-69.3819,1436,64,861,511,23,122.3162403,23528,199,4.456824513,84000023,USA,2004.078344,13.85793872,05-10-2020.csv,05-10-2020,May
Maryland,US,11-05-2020 02:32,39.0639,-76.8021,32587,1644,2293,28650,24,548.2948547,159931,5955,5.044956578,84000024,USA,2690.930261,18.27415841,05-10-2020.csv,05-10-2020,May
Massachusetts,US,11-05-2020 02:32,42.2302,-71.5301,77793,4979,,72814,25,1133.38555,388389,7617,6.400318795,84000025,USA,5658.53586,9.791369403,05-10-2020.csv,05-10-2020,May
Michigan,US,11-05-2020 02:32,43.3266,-84.5361,47182,4555,22686,19941,26,592.198647,285678,,9.654105379,84000026,USA,3585.64972,,05-10-2020.csv,05-10-2020,May
Minnesota,US,11-05-2020 02:32,45.6945,-93.9002,11271,578,6882,3811,27,227.860569,111088,1657,5.128205128,84000027,USA,2245.81447,14.70144619,05-10-2020.csv,05-10-2020,May
Mississippi,US,11-05-2020 02:32,32.7416,-89.6787,9501,430,4421,4650,28,328.1631773,81602,1531,4.525839385,84000028,USA,2818.521376,16.11409325,05-10-2020.csv,05-10-2020,May
Missouri,US,11-05-2020 02:32,38.4561,-92.2884,10068,503,,9565,29,171.8248247,115546,,4.996027016,84000029,USA,1971.957806,,05-10-2020.csv,05-10-2020,May
Montana,US,11-05-2020 02:32,46.9219,-110.4544,458,16,422,20,30,52.88762995,21704,62,3.493449782,84000030,USA,2506.273189,13.5371179,05-10-2020.csv,05-10-2020,May
Nebraska,US,11-05-2020 02:32,41.1254,-98.2681,8171,90,,8081,31,535.7077295,45569,,1.10145637,84000031,USA,2987.598278,,05-10-2020.csv,05-10-2020,May
Nevada,US,11-05-2020 02:32,38.3135,-117.0554,6120,310,182,5628,32,202.8708883,58809,,5.065359477,84000032,USA,1949.450011,,05-10-2020.csv,05-10-2020,May
New Hampshire,US,11-05-2020 02:32,43.4525,-71.5639,3071,133,1228,1710,33,231.224231,33453,313,4.330836861,84000033,USA,2518.770498,10.19211983,05-10-2020.csv,05-10-2020,May
New Jersey,US,11-05-2020 02:32,40.2989,-74.521,138754,9256,15642,113856,34,1562.159783,312447,,6.67079868,84000034,USA,3517.679761,,05-10-2020.csv,05-10-2020,May
New Mexico,US,11-05-2020 02:32,34.8405,-106.2485,4863,200,1268,3395,35,291.6284116,97053,789,4.112687641,84000035,USA,5820.154684,16.22455275,05-10-2020.csv,05-10-2020,May
New York,US,11-05-2020 02:32,42.1657,-74.9481,335395,26641,58006,250748,36,1989.173256,1182998,72715,7.943171484,84000036,USA,7016.168946,21.68040668,05-10-2020.csv,05-10-2020,May
North Carolina,US,11-05-2020 02:32,35.6301,-79.8064,14938,564,,14374,37,150.6169416,192135,,3.775605837,84000037,USA,1937.259746,,05-10-2020.csv,05-10-2020,May
North Dakota,US,11-05-2020 02:32,47.5289,-99.784,1491,35,792,664,38,245.8700105,44869,110,2.34741784,84000038,USA,7399.021797,7.377598927,05-10-2020.csv,05-10-2020,May
Northern Mariana Islands,US,11-05-2020 02:32,15.0979,145.6739,16,2,12,2,69,29.0149427,2337,,12.5,580,MNP,4237.995067,,05-10-2020.csv,05-10-2020,May
Ohio,US,11-05-2020 02:32,40.3888,-82.7649,24081,1341,,22740,39,215.511918,204862,4351,5.568705619,84000039,USA,1833.404034,18.06818654,05-10-2020.csv,05-10-2020,May
Oklahoma,US,11-05-2020 02:32,35.5653,-96.9289,4589,272,3204,1113,40,125.4636194,95968,826,5.927217259,84000040,USA,2623.772636,17.99956418,05-10-2020.csv,05-10-2020,May
Oregon,US,11-05-2020 02:32,44.572,-122.0709,3228,127,1125,1976,41,80.557534,75507,670,3.934324659,84000041,USA,1884.34254,20.755886,05-10-2020.csv,05-10-2020,May
Pennsylvania,US,11-05-2020 02:32,40.5908,-77.2098,59939,3806,,56133,42,476.1788622,284383,,6.349788952,84000042,USA,2259.249794,,05-10-2020.csv,05-10-2020,May
Puerto Rico,US,11-05-2020 02:32,18.2208,-66.5901,2198,111,,2087,72,74.92991087,2198,,5.050045496,630,PRI,74.92991087,,05-10-2020.csv,05-10-2020,May
Rhode Island,US,11-05-2020 02:32,41.6809,-71.5118,11274,422,809,10043,44,1064.226453,91213,1251,3.743125776,84000044,USA,8610.190483,11.09632783,05-10-2020.csv,05-10-2020,May
South Carolina,US,11-05-2020 02:32,33.8569,-80.945,7653,331,4120,3202,45,151.8459913,84457,1252,4.325101267,84000045,USA,1675.742439,16.35959754,05-10-2020.csv,05-10-2020,May
South Dakota,US,11-05-2020 02:32,44.2998,-99.4388,3517,34,2147,1336,46,477.9233909,23894,261,0.966733011,84000046,USA,3246.943845,7.421097526,05-10-2020.csv,05-10-2020,May
Tennessee,US,11-05-2020 02:32,35.7478,-86.6923,14985,243,7528,7214,47,228.2583711,261869,1325,1.621621622,84000047,USA,3988.908334,8.842175509,05-10-2020.csv,05-10-2020,May
Texas,US,11-05-2020 02:32,31.0545,-97.5635,39258,1094,21022,17142,48,170.801609,501776,,2.786693158,84000048,USA,2183.100212,,05-10-2020.csv,05-10-2020,May
Utah,US,11-05-2020 02:32,40.15,-111.8624,6251,67,3033,3151,49,218.117843,146510,512,1.071828507,84000049,USA,5112.213273,8.19068949,05-10-2020.csv,05-10-2020,May
Vermont,US,11-05-2020 02:32,44.0459,-72.7107,927,53,777,97,50,151.8201218,20048,,5.717367853,84000050,USA,3283.37627,,05-10-2020.csv,05-10-2020,May
Virgin Islands,US,11-05-2020 02:32,18.3358,-64.8963,69,4,59,6,78,64.32486855,1171,,5.797101449,850,VIR,1091.658276,,05-10-2020.csv,05-10-2020,May
Virginia,US,11-05-2020 02:32,37.7693,-78.17,24081,839,3201,20041,51,304.5440692,143055,4756,3.484074582,84000051,USA,1809.167053,19.75001038,05-10-2020.csv,05-10-2020,May
Washington,US,11-05-2020 02:32,47.4009,-121.4905,16891,931,,15960,53,223.739546,242989,,5.511811024,84000053,USA,3218.651859,,05-10-2020.csv,05-10-2020,May
West Virginia,US,11-05-2020 02:32,38.4912,-80.9545,1360,54,775,531,54,102.7968296,62644,,3.970588235,84000054,USA,4735.003379,,05-10-2020.csv,05-10-2020,May
Wisconsin,US,11-05-2020 02:32,44.2685,-89.6165,10219,400,5014,4805,55,197.4849703,115382,1820,3.914277327,84000055,USA,2229.788711,17.80996184,05-10-2020.csv,05-10-2020,May
Wyoming,US,11-05-2020 02:32,42.756,-107.3025,662,7,443,212,56,133.1349047,12064,65,1.057401813,84000056,USA,2426.192583,9.818731118,05-10-2020.csv,05-10-2020,May
Alabama,US,12-05-2020 03:32,32.3182,-86.9023,10164,403,,9761,1,216.7673975,129444,1256,3.96497442,84000001,USA,2760.649253,12.35733963,05-11-2020.csv,05-11-2020,May
Alaska,US,12-05-2020 03:32,61.3707,-152.4044,379,10,328,41,2,63.40453936,28680,,2.638522427,84000002,USA,4798.000499,,05-11-2020.csv,05-11-2020,May
American Samoa,US,12-05-2020 03:32,-14.271,-170.132,0,0,,0,60,0,105,,,16,ASM,188.7097644,,05-11-2020.csv,05-11-2020,May
Arizona,US,12-05-2020 03:32,33.7298,-111.4312,11383,542,2852,7989,4,156.3874512,150241,1537,4.761486427,84000004,USA,2064.113772,13.50259158,05-11-2020.csv,05-11-2020,May
Arkansas,US,12-05-2020 03:32,34.9697,-92.3731,4043,94,3149,800,5,156.1590513,69030,480,2.325006184,84000005,USA,2666.252612,11.872372,05-11-2020.csv,05-11-2020,May
California,US,12-05-2020 03:32,36.1162,-119.6816,69329,2779,,66550,6,176.8208113,991897,,4.008423603,84000006,USA,2529.793193,,05-11-2020.csv,05-11-2020,May
Colorado,US,12-05-2020 03:32,39.0598,-105.3111,19879,987,3076,15816,8,350.7968235,108790,3689,4.965038483,84000008,USA,1919.773954,18.55727149,05-11-2020.csv,05-11-2020,May
Connecticut,US,12-05-2020 03:32,41.5978,-72.7554,33765,3008,5413,25344,9,947.0485826,132508,9389,8.9086332,84000009,USA,3716.61524,27.80690064,05-11-2020.csv,05-11-2020,May
Delaware,US,12-05-2020 03:32,39.3185,-75.5071,6565,225,2619,3721,10,674.1879963,31928,,3.427265804,84000010,USA,3278.823206,,05-11-2020.csv,05-11-2020,May
Diamond Princess,US,12-05-2020 03:32,,,49,0,,49,88888,,,,0,84088888,USA,,,05-11-2020.csv,05-11-2020,May
District of Columbia,US,12-05-2020 03:32,38.8974,-77.0268,6389,328,881,5180,11,905.2793557,30261,,5.13382376,84000011,USA,4287.785034,,05-11-2020.csv,05-11-2020,May
Florida,US,12-05-2020 03:32,27.7663,-81.6868,40982,1735,,39247,12,193.0144609,561057,7458,4.233565956,84000012,USA,2642.431174,18.19823337,05-11-2020.csv,05-11-2020,May
Georgia,US,12-05-2020 03:32,33.0406,-83.6431,34002,1444,,32558,13,335.3455182,251288,6015,4.246809011,84000013,USA,2478.333762,17.69013587,05-11-2020.csv,05-11-2020,May
Grand Princess,US,12-05-2020 03:32,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,05-11-2020.csv,05-11-2020,May
Guam,US,12-05-2020 03:32,13.4443,144.7937,151,5,124,22,66,91.94478442,3989,,3.311258278,316,GUM,2428.925464,,05-11-2020.csv,05-11-2020,May
Hawaii,US,12-05-2020 03:32,21.0943,-157.4983,634,17,561,56,15,44.78077902,37683,81,2.681388013,84000015,USA,2661.631066,12.77602524,05-11-2020.csv,05-11-2020,May
Idaho,US,12-05-2020 03:32,44.2405,-114.4788,2260,70,1473,717,16,140.3293517,32142,207,3.097345133,84000016,USA,1995.781426,9.159292035,05-11-2020.csv,05-11-2020,May
Illinois,US,12-05-2020 03:32,40.3495,-88.9861,79007,3459,,75548,17,673.2220184,442425,,4.37809308,84000017,USA,3769.922304,,05-11-2020.csv,05-11-2020,May
Indiana,US,12-05-2020 03:32,39.8494,-86.2583,24627,1540,,23087,18,376.3298071,146688,4389,6.253299224,84000018,USA,2241.566847,17.82190279,05-11-2020.csv,05-11-2020,May
Iowa,US,12-05-2020 03:32,42.0115,-93.2105,12373,271,5249,6853,19,472.123426,77792,,2.19025297,84000019,USA,2968.352506,,05-11-2020.csv,05-11-2020,May
Kansas,US,12-05-2020 03:32,38.5266,-96.7265,7159,180,376,6603,20,293.5835649,54109,660,2.514317642,84000020,USA,2218.956993,9.219164688,05-11-2020.csv,05-11-2020,May
Kentucky,US,12-05-2020 03:32,37.6681,-84.6701,6677,311,2308,4058,21,195.0455452,86923,1757,4.65778044,84000021,USA,2539.155897,26.31421297,05-11-2020.csv,05-11-2020,May
Louisiana,US,12-05-2020 03:32,31.1695,-91.8678,31815,2308,22608,6899,22,692.0417483,220830,,7.25443973,84000022,USA,4803.507128,,05-11-2020.csv,05-11-2020,May
Maine,US,12-05-2020 03:32,44.6939,-69.3819,1462,65,872,525,23,124.5308797,23554,200,4.445964432,84000023,USA,2006.292983,13.67989056,05-11-2020.csv,05-11-2020,May
Maryland,US,12-05-2020 03:32,39.0639,-76.8021,33373,1683,2298,29392,24,561.5197528,164780,6183,5.042998831,84000024,USA,2772.51745,18.52695293,05-11-2020.csv,05-11-2020,May
Massachusetts,US,12-05-2020 03:32,42.2302,-71.5301,78462,5108,,73354,25,1143.132377,394728,7732,6.510157783,84000025,USA,5750.890327,9.854451837,05-11-2020.csv,05-11-2020,May
Michigan,US,12-05-2020 03:32,43.3266,-84.5361,47552,4584,22686,20282,26,596.8426532,298948,,9.639973082,84000026,USA,3752.206374,,05-11-2020.csv,05-11-2020,May
Minnesota,US,12-05-2020 03:32,45.6945,-93.9002,11799,591,7536,3672,27,238.5348996,115781,1716,5.008899059,84000027,USA,2340.69067,14.54360539,05-11-2020.csv,05-11-2020,May
Mississippi,US,12-05-2020 03:32,32.7416,-89.6787,9674,435,6268,2971,28,334.1385725,95885,1546,4.496588795,84000028,USA,3311.854148,15.98097995,05-11-2020.csv,05-11-2020,May
Missouri,US,12-05-2020 03:32,38.4561,-92.2884,10157,514,,9643,29,173.343737,115620,,5.060549375,84000029,USA,1973.220722,,05-11-2020.csv,05-11-2020,May
Montana,US,12-05-2020 03:32,46.9219,-110.4544,459,16,423,20,30,53.00310513,22572,62,3.48583878,84000030,USA,2606.50564,13.50762527,05-11-2020.csv,05-11-2020,May
Nebraska,US,12-05-2020 03:32,41.1254,-98.2681,8407,98,,8309,31,551.1803796,46239,,1.165695254,84000031,USA,3031.524869,,05-11-2020.csv,05-11-2020,May
Nevada,US,12-05-2020 03:32,38.3135,-117.0554,6152,312,183,5657,32,203.9316511,60084,,5.071521456,84000032,USA,1991.714779,,05-11-2020.csv,05-11-2020,May
New Hampshire,US,12-05-2020 03:32,43.4525,-71.5639,3160,133,1229,1798,33,237.9252915,34883,318,4.208860759,84000033,USA,2626.439222,10.06329114,05-11-2020.csv,05-11-2020,May
New Jersey,US,12-05-2020 03:32,40.2989,-74.521,140206,9340,15642,115224,34,1578.507102,425933,,6.661626464,84000034,USA,4795.360153,,05-11-2020.csv,05-11-2020,May
New Mexico,US,12-05-2020 03:32,34.8405,-106.2485,5069,208,1285,3576,35,303.9819902,102498,789,4.103373446,84000035,USA,6146.684953,15.56520024,05-11-2020.csv,05-11-2020,May
New York,US,12-05-2020 03:32,42.1657,-74.9481,337055,26988,58363,251704,36,1999.018446,1204651,73143,8.007001825,84000036,USA,7144.589371,21.70061266,05-11-2020.csv,05-11-2020,May
North Carolina,US,12-05-2020 03:32,35.6301,-79.8064,15274,575,9115,5584,37,154.0047641,195865,,3.764567238,84000037,USA,1974.868608,,05-11-2020.csv,05-11-2020,May
North Dakota,US,12-05-2020 03:32,47.5289,-99.784,1518,36,846,636,38,250.3223849,47014,115,2.371541502,84000038,USA,7752.73821,7.575757576,05-11-2020.csv,05-11-2020,May
Northern Mariana Islands,US,12-05-2020 03:32,15.0979,145.6739,19,2,12,5,69,34.45524445,2695,,10.52631579,580,MNP,4887.20441,,05-11-2020.csv,05-11-2020,May
Ohio,US,12-05-2020 03:32,40.3888,-82.7649,24777,1357,,23420,39,221.7407413,210530,4413,5.476853534,84000039,USA,1884.129567,17.81087299,05-11-2020.csv,05-11-2020,May
Oklahoma,US,12-05-2020 03:32,35.5653,-96.9289,4613,274,3241,1098,40,126.1197813,95992,828,5.93973553,84000040,USA,2624.428797,17.94927379,05-11-2020.csv,05-11-2020,May
